Data supplied by UK-AIR on 9/6/2008
All Data GMT hour ending  NB:  Upto 18/02/2007 PM10 were measured with a Standard TEOM, from 19/02/2007 PM10 were measured with a TEOM FDMS
Status: R =Ratified P=Provisional,P*=As supplied
,,Cardiff Centre,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"Carbon monoxide",status,unit,"PM10 particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Non-volatile PM10 (Hourly measured)",status,unit,"Ozone",status,unit,"Sulphur dioxide",status,unit,"Volatile PM10 (Hourly measured)",status,unit,"1,3-butadiene",status,unit,"benzene",status,unit,"ethylbenzene",status,unit,"toluene",status,unit,"m+p-xylene",status,unit,"o-xylene",status,unit
03-01-2007,11:00,0.1,R,mgm-3,,,,6,R,ugm-3,29,R,ugm-3,38,R,ugm-3,,,,42,R,ugm-3,0,R,ugm-3,,,,0.02,R,ugm-3,0.33,R,ugm-3,0.09,R,ugm-3,1.11,R,ugm-3,0.49,R,ugm-3,0.18,R,ugm-3
03-01-2007,12:00,0.1,R,mgm-3,,,,,,,,,,,,,,,,34,R,ugm-3,0,R,ugm-3,,,,,,,,,,,,,,,,,,,,,
03-01-2007,13:00,,,,,,,,,,,,,,,,,,,26,R,ugm-3,,,,,,,,,,,,,,,,,,,,,,,,
03-01-2007,14:00,0.1,R,mgm-3,,,,9,R,ugm-3,34,R,ugm-3,48,R,ugm-3,,,,32,R,ugm-3,0,R,ugm-3,,,,,,,,,,,,,,,,,,,,,
03-01-2007,15:00,0.1,R,mgm-3,73,R,ugm-3 (GRAV EQ),6,R,ugm-3,29,R,ugm-3,38,R,ugm-3,,,,38,R,ugm-3,11,R,ugm-3,,,,0.05,R,ugm-3,0.36,R,ugm-3,0.49,R,ugm-3,1.26,R,ugm-3,1.41,R,ugm-3,0.71,R,ugm-3
03-01-2007,16:00,0.1,R,mgm-3,73,R,ugm-3 (GRAV EQ),6,R,ugm-3,21,R,ugm-3,31,R,ugm-3,,,,48,R,ugm-3,0,R,ugm-3,,,,0.05,R,ugm-3,0.29,R,ugm-3,0.18,R,ugm-3,1.00,R,ugm-3,0.66,R,ugm-3,0.35,R,ugm-3
03-01-2007,17:00,0.1,R,mgm-3,57,R,ugm-3 (GRAV EQ),4,R,ugm-3,19,R,ugm-3,25,R,ugm-3,,,,50,R,ugm-3,3,R,ugm-3,,,,0.05,R,ugm-3,0.33,R,ugm-3,0.18,R,ugm-3,1.00,R,ugm-3,0.62,R,ugm-3,0.31,R,ugm-3
03-01-2007,18:00,0.1,R,mgm-3,49,R,ugm-3 (GRAV EQ),4,R,ugm-3,23,R,ugm-3,29,R,ugm-3,,,,52,R,ugm-3,0,R,ugm-3,,,,0.02,R,ugm-3,0.29,R,ugm-3,0.18,R,ugm-3,0.96,R,ugm-3,0.62,R,ugm-3,0.31,R,ugm-3
03-01-2007,19:00,0.1,R,mgm-3,38,R,ugm-3 (GRAV EQ),4,R,ugm-3,21,R,ugm-3,27,R,ugm-3,,,,54,R,ugm-3,3,R,ugm-3,,,,0.02,R,ugm-3,0.26,R,ugm-3,0.13,R,ugm-3,0.80,R,ugm-3,0.53,R,ugm-3,0.22,R,ugm-3
03-01-2007,20:00,0.1,R,mgm-3,42,R,ugm-3 (GRAV EQ),4,R,ugm-3,15,R,ugm-3,21,R,ugm-3,,,,66,R,ugm-3,0,R,ugm-3,,,,0.00,R,ugm-3,0.23,R,ugm-3,0.09,R,ugm-3,0.54,R,ugm-3,0.31,R,ugm-3,0.13,R,ugm-3
