Data supplied by UK-AIR on 10/6/2017
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Cardiff Centre,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"Carbon monoxide",status,unit,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Non-volatile PM<sub>10</sub> (Hourly measured)",status,unit,"Non-volatile PM<sub>2.5</sub> (Hourly measured)",status,unit,"Ozone",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit,"Sulphur dioxide",status,unit,"Volatile PM<sub>10</sub> (Hourly measured)",status,unit,"Volatile PM<sub>2.5</sub> (Hourly measured)",status,unit,"Black carbon",status,unit,"UV Particulate Matter",status,unit
26-04-2016,08:00,0.103323,R,mgm-3,,,,4.26951,R,ugm-3,21.89430,R,ugm-3,28.44079,R,ugm-3,,,,1.500,R,ugm-3 (TEOM FDMS),59.49980,R,ugm-3,1.400,R,ugm-3 (TEOM FDMS),1.28987,R,ugm-3,,,,-0.100,R,ugm-3 (TEOM FDMS),0.40,R,ugm-3,0.10,R,ugm-3
26-04-2016,09:00,0.053262,R,mgm-3,,,,4.06620,R,ugm-3,21.95407,R,ugm-3,28.18882,R,ugm-3,,,,2.500,R,ugm-3 (TEOM FDMS),60.60093,R,ugm-3,2.900,R,ugm-3 (TEOM FDMS),1.11824,R,ugm-3,,,,0.400,R,ugm-3 (TEOM FDMS),0.40,R,ugm-3,0.10,R,ugm-3
26-04-2016,10:00,0.047441,R,mgm-3,,,,3.65958,R,ugm-3,14.64927,R,ugm-3,20.26055,R,ugm-3,,,,-0.200,R,ugm-3 (TEOM FDMS),70.05955,R,ugm-3,1.300,R,ugm-3 (TEOM FDMS),0.68851,R,ugm-3,,,,1.500,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,0.10,R,ugm-3
26-04-2016,11:00,0.041329,R,mgm-3,,,,2.84665,R,ugm-3,12.87543,R,ugm-3,17.24023,R,ugm-3,,,,-1.400,R,ugm-3 (TEOM FDMS),73.26165,R,ugm-3,-1.400,R,ugm-3 (TEOM FDMS),0.60269,R,ugm-3,,,,0.000,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,0.10,R,ugm-3
26-04-2016,12:00,0.035508,R,mgm-3,,,,2.23641,R,ugm-3,11.10541,R,ugm-3,14.53452,R,ugm-3,,,,3.900,R,ugm-3 (TEOM FDMS),74.31238,R,ugm-3,4.300,R,ugm-3 (TEOM FDMS),0.86080,R,ugm-3,,,,0.400,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,0.00,R,ugm-3
26-04-2016,13:00,0.044531,R,mgm-3,,,,2.11417,R,ugm-3,12.48863,R,ugm-3,15.73031,R,ugm-3,,,,1.500,R,ugm-3 (TEOM FDMS),74.21310,R,ugm-3,4.200,R,ugm-3 (TEOM FDMS),0.51622,R,ugm-3,,,,2.700,R,ugm-3 (TEOM FDMS),0.20,R,ugm-3,0.20,R,ugm-3
26-04-2016,14:00,0.073927,R,mgm-3,,,,2.35864,R,ugm-3,14.75637,R,ugm-3,18.37291,R,ugm-3,,,,,,,71.36025,R,ugm-3,,,,0.86080,R,ugm-3,,,,,,,0.20,R,ugm-3,0.20,R,ugm-3
26-04-2016,15:00,0.100121,R,mgm-3,,,,3.13104,R,ugm-3,21.87757,R,ugm-3,26.67842,R,ugm-3,,,,3.700,R,ugm-3 (TEOM FDMS),64.15427,R,ugm-3,3.700,R,ugm-3 (TEOM FDMS),0.94662,R,ugm-3,,,,0.000,R,ugm-3 (TEOM FDMS),0.50,R,ugm-3,0.20,R,ugm-3
26-04-2016,16:00,0.088479,R,mgm-3,,,,4.14758,R,ugm-3,23.77955,R,ugm-3,30.13909,R,ugm-3,,,,5.000,R,ugm-3 (TEOM FDMS),61.90212,R,ugm-3,8.300,R,ugm-3 (TEOM FDMS),0.86080,R,ugm-3,,,,3.300,R,ugm-3 (TEOM FDMS),0.40,R,ugm-3,0.10,R,ugm-3
26-04-2016,17:00,0.073927,R,mgm-3,,,,3.25265,R,ugm-3,17.72696,R,ugm-3,22.71428,R,ugm-3,,,,-0.700,R,ugm-3 (TEOM FDMS),69.15849,R,ugm-3,0.800,R,ugm-3 (TEOM FDMS),0.94662,R,ugm-3,,,,1.500,R,ugm-3 (TEOM FDMS),0.40,R,ugm-3,0.20,R,ugm-3
26-04-2016,18:00,0.071016,R,mgm-3,,,,2.27695,R,ugm-3,15.25936,R,ugm-3,18.75063,R,ugm-3,,,,3.400,R,ugm-3 (TEOM FDMS),68.60768,R,ugm-3,3.800,R,ugm-3 (TEOM FDMS),0.60269,R,ugm-3,,,,0.400,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,0.00,R,ugm-3
26-04-2016,19:00,0.097211,R,mgm-3,,,,0.93485,R,ugm-3,11.59118,R,ugm-3,13.02460,R,ugm-3,,,,0.600,R,ugm-3 (TEOM FDMS),71.71049,R,ugm-3,1.200,R,ugm-3 (TEOM FDMS),0.68851,R,ugm-3,,,,0.600,R,ugm-3 (TEOM FDMS),0.20,R,ugm-3,0.00,R,ugm-3
26-04-2016,20:00,0.100121,R,mgm-3,,,,0.93516,R,ugm-3,15.80681,R,ugm-3,17.24071,R,ugm-3,,,,5.700,R,ugm-3 (TEOM FDMS),65.90550,R,ugm-3,1.900,R,ugm-3 (TEOM FDMS),0.51622,R,ugm-3,,,,-3.800,R,ugm-3 (TEOM FDMS),0.40,R,ugm-3,0.00,R,ugm-3
26-04-2016,21:00,0.114674,R,mgm-3,,,,0.52854,R,ugm-3,11.83694,R,ugm-3,12.64736,R,ugm-3,,,,1.100,R,ugm-3 (TEOM FDMS),73.61189,R,ugm-3,-3.000,R,ugm-3 (TEOM FDMS),0.17163,R,ugm-3,,,,-4.100,R,ugm-3 (TEOM FDMS),0.20,R,ugm-3,0.10,R,ugm-3
26-04-2016,22:00,0.123987,R,mgm-3,,,,0.60993,R,ugm-3,12.15250,R,ugm-3,13.08772,R,ugm-3,,,,1.000,R,ugm-3 (TEOM FDMS),69.50824,R,ugm-3,2.200,R,ugm-3 (TEOM FDMS),0.60269,R,ugm-3,,,,1.200,R,ugm-3 (TEOM FDMS),0.20,R,ugm-3,0.10,R,ugm-3
26-04-2016,23:00,0.139122,R,mgm-3,,,,0.73217,R,ugm-3,16.49483,R,ugm-3,17.61747,R,ugm-3,,,,1.400,R,ugm-3 (TEOM FDMS),60.65132,R,ugm-3,0.700,R,ugm-3 (TEOM FDMS),0.60269,R,ugm-3,,,,-0.700,R,ugm-3 (TEOM FDMS),0.40,R,ugm-3,0.10,R,ugm-3
26-04-2016,24:00,0.120786,R,mgm-3,,,,0.81324,R,ugm-3,14.48288,R,ugm-3,15.72983,R,ugm-3,,,,-0.100,R,ugm-3 (TEOM FDMS),59.60008,R,ugm-3,0.300,R,ugm-3 (TEOM FDMS),0.94662,R,ugm-3,,,,0.400,R,ugm-3 (TEOM FDMS),0.40,R,ugm-3,0.20,R,ugm-3
27-04-2016,01:00,0.090420,R,mgm-3,,,,0.59870,R,ugm-3,10.29116,R,ugm-3,11.20916,R,ugm-3,,,,-0.400,R,ugm-3 (TEOM FDMS),62.51464,R,ugm-3,-0.300,R,ugm-3 (TEOM FDMS),0.80359,R,ugm-3,,,,0.100,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,0.10,R,ugm-3
27-04-2016,02:00,0.068106,R,mgm-3,,,,0.81615,R,ugm-3,12.48608,R,ugm-3,13.73749,R,ugm-3,,,,1.500,R,ugm-3 (TEOM FDMS),64.58551,R,ugm-3,1.500,R,ugm-3 (TEOM FDMS),0.57387,R,ugm-3,,,,0.000,R,ugm-3 (TEOM FDMS),0.20,R,ugm-3,0.10,R,ugm-3
27-04-2016,03:00,0.065195,R,mgm-3,,,,0.65296,R,ugm-3,23.27034,R,ugm-3,24.27154,R,ugm-3,,,,2.100,R,ugm-3 (TEOM FDMS),53.09759,R,ugm-3,1.500,R,ugm-3 (TEOM FDMS),0.68917,R,ugm-3,,,,-0.600,R,ugm-3 (TEOM FDMS),0.40,R,ugm-3,0.10,R,ugm-3
27-04-2016,04:00,0.079748,R,mgm-3,,,,0.97944,R,ugm-3,14.67939,R,ugm-3,16.18118,R,ugm-3,,,,2.400,R,ugm-3 (TEOM FDMS),60.61141,R,ugm-3,3.400,R,ugm-3 (TEOM FDMS),0.77499,R,ugm-3,,,,1.000,R,ugm-3 (TEOM FDMS),0.20,R,ugm-3,0.00,R,ugm-3
27-04-2016,05:00,0.071016,R,mgm-3,,,,0.93859,R,ugm-3,16.57516,R,ugm-3,18.01432,R,ugm-3,,,,0.700,R,ugm-3 (TEOM FDMS),56.85400,R,ugm-3,1.100,R,ugm-3 (TEOM FDMS),0.68917,R,ugm-3,,,,0.400,R,ugm-3 (TEOM FDMS),0.20,R,ugm-3,0.10,R,ugm-3
27-04-2016,06:00,0.082658,R,mgm-3,,,,1.38762,R,ugm-3,18.92084,R,ugm-3,21.04850,R,ugm-3,,,,1.200,R,ugm-3 (TEOM FDMS),53.54812,R,ugm-3,2.300,R,ugm-3 (TEOM FDMS),0.68851,R,ugm-3,,,,1.100,R,ugm-3 (TEOM FDMS),0.20,R,ugm-3,0.10,R,ugm-3
27-04-2016,07:00,0.147853,R,mgm-3,,,,5.63281,R,ugm-3,32.13239,R,ugm-3,40.76924,R,ugm-3,,,,2.200,R,ugm-3 (TEOM FDMS),41.62581,R,ugm-3,0.300,R,ugm-3 (TEOM FDMS),0.77499,R,ugm-3,,,,-1.900,R,ugm-3 (TEOM FDMS),0.60,R,ugm-3,0.30,R,ugm-3
27-04-2016,08:00,0.121368,R,mgm-3,,,,23.55152,R,ugm-3,37.33583,R,ugm-3,73.44765,R,ugm-3,,,,2.600,R,ugm-3 (TEOM FDMS),41.97656,R,ugm-3,2.300,R,ugm-3 (TEOM FDMS),2.15267,R,ugm-3,,,,-0.300,R,ugm-3 (TEOM FDMS),0.90,R,ugm-3,0.40,R,ugm-3
27-04-2016,09:00,0.068106,R,mgm-3,,,,9.75545,R,ugm-3,34.40731,R,ugm-3,49.36545,R,ugm-3,,,,0.900,R,ugm-3 (TEOM FDMS),46.93587,R,ugm-3,1.300,R,ugm-3 (TEOM FDMS),1.20539,R,ugm-3,,,,0.400,R,ugm-3 (TEOM FDMS),0.80,R,ugm-3,0.30,R,ugm-3
27-04-2016,10:00,0.017463,R,mgm-3,,,,2.28589,R,ugm-3,13.60298,R,ugm-3,17.10795,R,ugm-3,,,,4.200,R,ugm-3 (TEOM FDMS),58.90774,R,ugm-3,7.200,R,ugm-3 (TEOM FDMS),1.83602,R,ugm-3,,,,3.000,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,0.30,R,ugm-3
27-04-2016,11:00,0.029396,R,mgm-3,,,,2.36738,R,ugm-3,14.82618,R,ugm-3,18.45610,R,ugm-3,,,,3.000,R,ugm-3 (TEOM FDMS),66.12153,R,ugm-3,4.400,R,ugm-3 (TEOM FDMS),1.80742,R,ugm-3,,,,1.400,R,ugm-3 (TEOM FDMS),0.40,R,ugm-3,0.30,R,ugm-3
27-04-2016,12:00,0.056173,R,mgm-3,,,,2.28568,R,ugm-3,10.97010,R,ugm-3,14.47476,R,ugm-3,,,,2.300,R,ugm-3 (TEOM FDMS),72.83357,R,ugm-3,6.400,R,ugm-3 (TEOM FDMS),1.80742,R,ugm-3,,,,4.100,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,0.20,R,ugm-3
27-04-2016,13:00,0.077128,R,mgm-3,,,,2.57131,R,ugm-3,18.49627,R,ugm-3,22.43888,R,ugm-3,,,,7.000,R,ugm-3 (TEOM FDMS),64.31842,R,ugm-3,6.800,R,ugm-3 (TEOM FDMS),2.23782,R,ugm-3,,,,-0.200,R,ugm-3 (TEOM FDMS),0.50,R,ugm-3,0.30,R,ugm-3
27-04-2016,14:00,0.091681,R,mgm-3,,,,3.26574,R,ugm-3,23.81541,R,ugm-3,28.82281,R,ugm-3,,,,7.700,R,ugm-3 (TEOM FDMS),57.25564,R,ugm-3,6.300,R,ugm-3 (TEOM FDMS),2.06552,R,ugm-3,,,,-1.400,R,ugm-3 (TEOM FDMS),0.50,R,ugm-3,0.30,R,ugm-3
27-04-2016,15:00,0.097793,R,mgm-3,,,,3.55138,R,ugm-3,27.61268,R,ugm-3,33.05804,R,ugm-3,,,,6.100,R,ugm-3 (TEOM FDMS),53.54812,R,ugm-3,4.800,R,ugm-3 (TEOM FDMS),1.89390,R,ugm-3,,,,-1.300,R,ugm-3 (TEOM FDMS),0.40,R,ugm-3,0.40,R,ugm-3
27-04-2016,16:00,0.088770,R,mgm-3,,,,8.65346,R,ugm-3,30.09223,R,ugm-3,43.36068,R,ugm-3,,,,1.600,R,ugm-3 (TEOM FDMS),54.95110,R,ugm-3,4.000,R,ugm-3 (TEOM FDMS),2.23782,R,ugm-3,,,,2.400,R,ugm-3 (TEOM FDMS),0.60,R,ugm-3,0.40,R,ugm-3
27-04-2016,17:00,0.073927,R,mgm-3,,,,3.55106,R,ugm-3,18.13193,R,ugm-3,23.57682,R,ugm-3,,,,-0.100,R,ugm-3 (TEOM FDMS),65.62061,R,ugm-3,1.000,R,ugm-3 (TEOM FDMS),1.89323,R,ugm-3,,,,1.100,R,ugm-3 (TEOM FDMS),0.40,R,ugm-3,0.20,R,ugm-3
27-04-2016,18:00,0.071016,R,mgm-3,,,,3.83670,R,ugm-3,24.96243,R,ugm-3,30.84528,R,ugm-3,,,,1.500,R,ugm-3 (TEOM FDMS),58.25748,R,ugm-3,0.600,R,ugm-3 (TEOM FDMS),1.72160,R,ugm-3,,,,-0.900,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,0.30,R,ugm-3
27-04-2016,19:00,0.062285,R,mgm-3,,,,1.55102,R,ugm-3,15.76235,R,ugm-3,18.14054,R,ugm-3,,,,1.100,R,ugm-3 (TEOM FDMS),66.27171,R,ugm-3,4.200,R,ugm-3 (TEOM FDMS),1.37835,R,ugm-3,,,,3.100,R,ugm-3 (TEOM FDMS),0.20,R,ugm-3,0.10,R,ugm-3
27-04-2016,20:00,0.076837,R,mgm-3,,,,1.95889,R,ugm-3,19.56153,R,ugm-3,22.56511,R,ugm-3,,,,5.600,R,ugm-3 (TEOM FDMS),61.06293,R,ugm-3,6.200,R,ugm-3 (TEOM FDMS),1.37835,R,ugm-3,,,,0.600,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,0.20,R,ugm-3
27-04-2016,21:00,0.123987,R,mgm-3,,,,3.18373,R,ugm-3,32.60095,R,ugm-3,37.48261,R,ugm-3,,,,4.100,R,ugm-3 (TEOM FDMS),44.03113,R,ugm-3,5.000,R,ugm-3 (TEOM FDMS),1.46416,R,ugm-3,,,,0.900,R,ugm-3 (TEOM FDMS),0.40,R,ugm-3,0.30,R,ugm-3
27-04-2016,22:00,0.127189,R,mgm-3,,,,2.12259,R,ugm-3,29.48740,R,ugm-3,32.74200,R,ugm-3,,,,5.600,R,ugm-3 (TEOM FDMS),42.87911,R,ugm-3,4.400,R,ugm-3 (TEOM FDMS),1.46350,R,ugm-3,,,,-1.200,R,ugm-3 (TEOM FDMS),0.70,R,ugm-3,0.50,R,ugm-3
27-04-2016,23:00,0.153674,R,mgm-3,,,,1.18338,R,ugm-3,21.57252,R,ugm-3,23.38701,R,ugm-3,,,,4.100,R,ugm-3 (TEOM FDMS),47.98810,R,ugm-3,4.900,R,ugm-3 (TEOM FDMS),1.46416,R,ugm-3,,,,0.800,R,ugm-3 (TEOM FDMS),0.50,R,ugm-3,0.50,R,ugm-3
27-04-2016,24:00,0.147853,R,mgm-3,,,,4.08179,R,ugm-3,37.60788,R,ugm-3,43.86653,R,ugm-3,,,,7.100,R,ugm-3 (TEOM FDMS),32.35928,R,ugm-3,7.200,R,ugm-3 (TEOM FDMS),1.97904,R,ugm-3,,,,0.100,R,ugm-3 (TEOM FDMS),0.80,R,ugm-3,1.00,R,ugm-3
28-04-2016,01:00,0.138152,R,mgm-3,,,,1.68968,R,ugm-3,28.72384,R,ugm-3,31.31464,R,ugm-3,,,,5.400,R,ugm-3 (TEOM FDMS),34.29744,R,ugm-3,7.100,R,ugm-3 (TEOM FDMS),2.63961,R,ugm-3,,,,1.700,R,ugm-3 (TEOM FDMS),0.60,R,ugm-3,0.80,R,ugm-3
28-04-2016,02:00,0.130099,R,mgm-3,,,,2.39814,R,ugm-3,27.13073,R,ugm-3,30.80783,R,ugm-3,,,,5.500,R,ugm-3 (TEOM FDMS),34.54756,R,ugm-3,7.400,R,ugm-3 (TEOM FDMS),2.18016,R,ugm-3,,,,1.900,R,ugm-3 (TEOM FDMS),0.70,R,ugm-3,0.20,R,ugm-3
28-04-2016,03:00,0.144943,R,mgm-3,,,,2.16656,R,ugm-3,29.08960,R,ugm-3,32.41162,R,ugm-3,,,,6.000,R,ugm-3 (TEOM FDMS),27.87893,R,ugm-3,6.800,R,ugm-3 (TEOM FDMS),2.15134,R,ugm-3,,,,0.800,R,ugm-3 (TEOM FDMS),0.70,R,ugm-3,0.30,R,ugm-3
28-04-2016,04:00,0.156585,R,mgm-3,,,,3.43382,R,ugm-3,33.85699,R,ugm-3,39.12210,R,ugm-3,,,,3.900,R,ugm-3 (TEOM FDMS),18.45224,R,ugm-3,4.800,R,ugm-3 (TEOM FDMS),1.72160,R,ugm-3,,,,0.900,R,ugm-3 (TEOM FDMS),0.60,R,ugm-3,0.30,R,ugm-3
28-04-2016,05:00,0.254378,R,mgm-3,,,,3.55668,R,ugm-3,33.28898,R,ugm-3,38.74247,R,ugm-3,,,,3.700,R,ugm-3 (TEOM FDMS),13.53783,R,ugm-3,4.200,R,ugm-3 (TEOM FDMS),1.72160,R,ugm-3,,,,0.500,R,ugm-3 (TEOM FDMS),0.60,R,ugm-3,0.20,R,ugm-3
28-04-2016,06:00,0.180160,R,mgm-3,,,,10.79258,R,ugm-3,34.85436,R,ugm-3,51.40274,R,ugm-3,,,,3.500,R,ugm-3 (TEOM FDMS),15.19277,R,ugm-3,4.100,R,ugm-3 (TEOM FDMS),1.97971,R,ugm-3,,,,0.600,R,ugm-3 (TEOM FDMS),0.90,R,ugm-3,0.30,R,ugm-3
28-04-2016,07:00,0.197914,R,mgm-3,,,,77.05944,R,ugm-3,58.96811,R,ugm-3,177.12428,R,ugm-3,,,,7.000,R,ugm-3 (TEOM FDMS),9.57786,R,ugm-3,6.600,R,ugm-3 (TEOM FDMS),5.25129,R,ugm-3,,,,-0.400,R,ugm-3 (TEOM FDMS),1.50,R,ugm-3,0.50,R,ugm-3
28-04-2016,08:00,0.200825,R,mgm-3,,,,19.05033,R,ugm-3,43.71593,R,ugm-3,72.92602,R,ugm-3,,,,7.500,R,ugm-3 (TEOM FDMS),23.41655,R,ugm-3,7.700,R,ugm-3 (TEOM FDMS),3.35673,R,ugm-3,,,,0.200,R,ugm-3 (TEOM FDMS),1.20,R,ugm-3,0.40,R,ugm-3
28-04-2016,09:00,0.100412,R,mgm-3,,,,10.34261,R,ugm-3,36.36714,R,ugm-3,52.22559,R,ugm-3,,,,6.200,R,ugm-3 (TEOM FDMS),38.80988,R,ugm-3,6.000,R,ugm-3 (TEOM FDMS),3.87427,R,ugm-3,,,,-0.200,R,ugm-3 (TEOM FDMS),0.90,R,ugm-3,0.30,R,ugm-3
28-04-2016,10:00,0.073927,R,mgm-3,,,,6.50030,R,ugm-3,29.85126,R,ugm-3,39.81825,R,ugm-3,,,,3.200,R,ugm-3 (TEOM FDMS),48.63721,R,ugm-3,4.100,R,ugm-3 (TEOM FDMS),2.84118,R,ugm-3,,,,0.900,R,ugm-3 (TEOM FDMS),0.60,R,ugm-3,0.40,R,ugm-3
28-04-2016,11:00,0.056173,R,mgm-3,,,,4.21089,R,ugm-3,17.72505,R,ugm-3,24.18165,R,ugm-3,,,,0.300,R,ugm-3 (TEOM FDMS),65.03388,R,ugm-3,4.500,R,ugm-3 (TEOM FDMS),1.80742,R,ugm-3,,,,4.200,R,ugm-3 (TEOM FDMS),0.40,R,ugm-3,0.40,R,ugm-3
28-04-2016,12:00,0.035217,R,mgm-3,,,,3.43413,R,ugm-3,14.35857,R,ugm-3,19.62416,R,ugm-3,,,,2.700,R,ugm-3 (TEOM FDMS),70.50010,R,ugm-3,5.300,R,ugm-3 (TEOM FDMS),1.80742,R,ugm-3,,,,2.600,R,ugm-3 (TEOM FDMS),0.40,R,ugm-3,0.30,R,ugm-3
28-04-2016,13:00,0.038419,R,mgm-3,,,,3.06586,R,ugm-3,15.04994,R,ugm-3,19.75087,R,ugm-3,,,,4.500,R,ugm-3 (TEOM FDMS),69.74772,R,ugm-3,6.900,R,ugm-3 (TEOM FDMS),1.72160,R,ugm-3,,,,2.400,R,ugm-3 (TEOM FDMS),0.40,R,ugm-3,0.20,R,ugm-3
28-04-2016,14:00,0.047441,R,mgm-3,,,,2.49367,R,ugm-3,11.93926,R,ugm-3,15.76283,R,ugm-3,,,,3.600,R,ugm-3 (TEOM FDMS),72.50528,R,ugm-3,3.200,R,ugm-3 (TEOM FDMS),1.80742,R,ugm-3,,,,-0.400,R,ugm-3 (TEOM FDMS),0.40,R,ugm-3,0.00,R,ugm-3
28-04-2016,15:00,0.053262,R,mgm-3,,,,2.61621,R,ugm-3,10.61198,R,ugm-3,14.62345,R,ugm-3,,,,2.500,R,ugm-3 (TEOM FDMS),75.16205,R,ugm-3,2.900,R,ugm-3 (TEOM FDMS),1.80742,R,ugm-3,,,,0.400,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,0.20,R,ugm-3
28-04-2016,16:00,0.053262,R,mgm-3,,,,2.57536,R,ugm-3,12.63637,R,ugm-3,16.58520,R,ugm-3,,,,3.100,R,ugm-3 (TEOM FDMS),73.60940,R,ugm-3,3.600,R,ugm-3 (TEOM FDMS),1.89323,R,ugm-3,,,,0.500,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,0.20,R,ugm-3
28-04-2016,17:00,0.068106,R,mgm-3,,,,2.61621,R,ugm-3,14.47332,R,ugm-3,18.48479,R,ugm-3,,,,2.900,R,ugm-3 (TEOM FDMS),72.15503,R,ugm-3,4.300,R,ugm-3 (TEOM FDMS),1.89323,R,ugm-3,,,,1.400,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,0.20,R,ugm-3
28-04-2016,18:00,0.050352,R,mgm-3,,,,1.75807,R,ugm-3,11.29427,R,ugm-3,13.98994,R,ugm-3,,,,3.300,R,ugm-3 (TEOM FDMS),74.21060,R,ugm-3,4.400,R,ugm-3 (TEOM FDMS),1.89323,R,ugm-3,,,,1.100,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,0.10,R,ugm-3
28-04-2016,19:00,0.041329,R,mgm-3,,,,1.02216,R,ugm-3,8.87783,R,ugm-3,10.44512,R,ugm-3,,,,5.300,R,ugm-3 (TEOM FDMS),75.46340,R,ugm-3,5.900,R,ugm-3 (TEOM FDMS),1.80742,R,ugm-3,,,,0.600,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,0.00,R,ugm-3
28-04-2016,20:00,0.064904,R,mgm-3,,,,0.85877,R,ugm-3,11.97703,R,ugm-3,13.29379,R,ugm-3,,,,3.000,R,ugm-3 (TEOM FDMS),71.65262,R,ugm-3,2.400,R,ugm-3 (TEOM FDMS),1.63579,R,ugm-3,,,,-0.600,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,0.10,R,ugm-3
28-04-2016,21:00,0.079748,R,mgm-3,,,,0.81729,R,ugm-3,13.87662,R,ugm-3,15.12979,R,ugm-3,,,,1.500,R,ugm-3 (TEOM FDMS),68.24296,R,ugm-3,1.700,R,ugm-3 (TEOM FDMS),1.63579,R,ugm-3,,,,0.200,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,0.20,R,ugm-3
28-04-2016,22:00,0.139122,R,mgm-3,,,,0.73591,R,ugm-3,11.08915,R,ugm-3,12.21753,R,ugm-3,,,,4.700,R,ugm-3 (TEOM FDMS),70.75056,R,ugm-3,6.600,R,ugm-3 (TEOM FDMS),2.15200,R,ugm-3,,,,1.900,R,ugm-3 (TEOM FDMS),0.20,R,ugm-3,0.20,R,ugm-3
28-04-2016,23:00,0.062285,R,mgm-3,,,,0.89993,R,ugm-3,14.76259,R,ugm-3,16.14246,R,ugm-3,,,,3.400,R,ugm-3 (TEOM FDMS),65.78576,R,ugm-3,5.900,R,ugm-3 (TEOM FDMS),3.61550,R,ugm-3,,,,2.500,R,ugm-3 (TEOM FDMS),0.50,R,ugm-3,0.20,R,ugm-3
28-04-2016,24:00,0.062285,R,mgm-3,,,,0.85814,R,ugm-3,11.09202,R,ugm-3,12.40782,R,ugm-3,,,,6.100,R,ugm-3 (TEOM FDMS),66.83949,R,ugm-3,6.500,R,ugm-3 (TEOM FDMS),2.75470,R,ugm-3,,,,0.400,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,0.10,R,ugm-3
29-04-2016,01:00,0.071016,R,mgm-3,,,,0.65483,R,ugm-3,8.29515,R,ugm-3,9.29921,R,ugm-3,,,,0.300,R,ugm-3 (TEOM FDMS),66.78943,R,ugm-3,1.200,R,ugm-3 (TEOM FDMS),2.29547,R,ugm-3,,,,0.900,R,ugm-3 (TEOM FDMS),0.20,R,ugm-3,0.00,R,ugm-3
29-04-2016,02:00,0.079748,R,mgm-3,,,,1.14627,R,ugm-3,11.93655,R,ugm-3,13.69414,R,ugm-3,,,,2.400,R,ugm-3 (TEOM FDMS),63.78058,R,ugm-3,6.500,R,ugm-3 (TEOM FDMS),2.63961,R,ugm-3,,,,4.100,R,ugm-3 (TEOM FDMS),0.20,R,ugm-3,0.10,R,ugm-3
29-04-2016,03:00,0.159495,R,mgm-3,,,,0.49144,R,ugm-3,13.51181,R,ugm-3,14.26534,R,ugm-3,,,,3.200,R,ugm-3 (TEOM FDMS),64.48207,R,ugm-3,5.500,R,ugm-3 (TEOM FDMS),3.27091,R,ugm-3,,,,2.300,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,0.30,R,ugm-3
29-04-2016,04:00,0.091390,R,mgm-3,,,,0.90055,R,ugm-3,17.51181,R,ugm-3,18.89263,R,ugm-3,,,,1.800,R,ugm-3 (TEOM FDMS),59.66894,R,ugm-3,2.800,R,ugm-3 (TEOM FDMS),4.64859,R,ugm-3,,,,1.000,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,0.30,R,ugm-3
29-04-2016,05:00,0.115256,R,mgm-3,,,,0.85970,R,ugm-3,9.71359,R,ugm-3,11.03178,R,ugm-3,,,,1.500,R,ugm-3 (TEOM FDMS),62.82813,R,ugm-3,2.700,R,ugm-3 (TEOM FDMS),2.84118,R,ugm-3,,,,1.200,R,ugm-3 (TEOM FDMS),0.20,R,ugm-3,0.00,R,ugm-3
29-04-2016,06:00,0.094300,R,mgm-3,,,,1.88342,R,ugm-3,14.92754,R,ugm-3,17.81542,R,ugm-3,,,,0.500,R,ugm-3 (TEOM FDMS),55.80776,R,ugm-3,2.200,R,ugm-3 (TEOM FDMS),4.64859,R,ugm-3,,,,1.700,R,ugm-3 (TEOM FDMS),0.10,R,ugm-3,0.20,R,ugm-3
29-04-2016,07:00,0.123987,R,mgm-3,,,,4.05310,R,ugm-3,19.96889,R,ugm-3,26.18356,R,ugm-3,,,,2.600,R,ugm-3 (TEOM FDMS),53.75218,R,ugm-3,2.200,R,ugm-3 (TEOM FDMS),3.87361,R,ugm-3,,,,-0.400,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,0.10,R,ugm-3
