Data supplied by UK-AIR on 8/5/2020
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Cardiff Centre,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"Carbon monoxide",status,unit,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Non-volatile PM<sub>10</sub> (Hourly measured)",status,unit,"Non-volatile PM<sub>2.5</sub> (Hourly measured)",status,unit,"Ozone",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit,"Sulphur dioxide",status,unit,"Volatile PM<sub>10</sub> (Hourly measured)",status,unit,"Volatile PM<sub>2.5</sub> (Hourly measured)",status,unit,"Black carbon",status,unit,"UV Particulate Matter",status,unit
30-03-2019,21:00,0.148483,R,mgm-3,38.500,R,ugm-3 (TEOM FDMS),1.81990,R,ugm-3,35.27600,R,ugm-3,38.06647,R,ugm-3,31.400,R,ugm-3 (TEOM FDMS),21.200,R,ugm-3 (TEOM FDMS),39.36518,R,ugm-3,27.200,R,ugm-3 (TEOM FDMS),0.78772,R,ugm-3,7.100,R,ugm-3 (TEOM FDMS),6.000,R,ugm-3 (TEOM FDMS),1.00,R,ugm-3,0.30,R,ugm-3
30-03-2019,22:00,0.080181,R,mgm-3,33.500,R,ugm-3 (TEOM FDMS),0.64033,R,ugm-3,21.83758,R,ugm-3,22.81942,R,ugm-3,25.200,R,ugm-3 (TEOM FDMS),20.200,R,ugm-3 (TEOM FDMS),56.82756,R,ugm-3,27.200,R,ugm-3 (TEOM FDMS),0.63018,R,ugm-3,8.300,R,ugm-3 (TEOM FDMS),7.000,R,ugm-3 (TEOM FDMS),1.40,R,ugm-3,0.30,R,ugm-3
30-03-2019,23:00,0.059393,R,mgm-3,39.300,R,ugm-3 (TEOM FDMS),0.64033,R,ugm-3,24.19116,R,ugm-3,25.17299,R,ugm-3,30.400,R,ugm-3 (TEOM FDMS),23.300,R,ugm-3 (TEOM FDMS),53.48476,R,ugm-3,30.600,R,ugm-3 (TEOM FDMS),0.39386,R,ugm-3,8.900,R,ugm-3 (TEOM FDMS),7.300,R,ugm-3 (TEOM FDMS),1.00,R,ugm-3,0.20,R,ugm-3
30-03-2019,24:00,0.053454,R,mgm-3,39.700,R,ugm-3 (TEOM FDMS),0.37072,R,ugm-3,18.51597,R,ugm-3,19.08440,R,ugm-3,30.700,R,ugm-3 (TEOM FDMS),24.700,R,ugm-3 (TEOM FDMS),59.42197,R,ugm-3,31.800,R,ugm-3 (TEOM FDMS),0.63018,R,ugm-3,9.000,R,ugm-3 (TEOM FDMS),7.100,R,ugm-3 (TEOM FDMS),1.10,R,ugm-3,0.00,R,ugm-3
31-03-2019,01:00,0.083097,R,mgm-3,27.600,R,ugm-3 (TEOM FDMS),0.40524,R,ugm-3,11.74823,R,ugm-3,12.36959,R,ugm-3,19.800,R,ugm-3 (TEOM FDMS),14.500,R,ugm-3 (TEOM FDMS),68.71860,R,ugm-3,22.300,R,ugm-3 (TEOM FDMS),1.36646,R,ugm-3,7.800,R,ugm-3 (TEOM FDMS),7.800,R,ugm-3 (TEOM FDMS),0.90,R,ugm-3,0.00,R,ugm-3
31-03-2019,02:00,0.062323,R,mgm-3,27.100,R,ugm-3 (TEOM FDMS),0.04503,R,ugm-3,15.51254,R,ugm-3,15.58158,R,ugm-3,18.400,R,ugm-3 (TEOM FDMS),12.500,R,ugm-3 (TEOM FDMS),73.34198,R,ugm-3,18.800,R,ugm-3 (TEOM FDMS),1.68180,R,ugm-3,8.700,R,ugm-3 (TEOM FDMS),6.300,R,ugm-3 (TEOM FDMS),0.60,R,ugm-3,-0.10,R,ugm-3
31-03-2019,03:00,0.056388,R,mgm-3,28.000,R,ugm-3 (TEOM FDMS),0.20262,R,ugm-3,15.78346,R,ugm-3,16.09413,R,ugm-3,20.100,R,ugm-3 (TEOM FDMS),13.500,R,ugm-3 (TEOM FDMS),74.24004,R,ugm-3,19.700,R,ugm-3 (TEOM FDMS),1.41902,R,ugm-3,7.900,R,ugm-3 (TEOM FDMS),6.200,R,ugm-3 (TEOM FDMS),0.50,R,ugm-3,0.00,R,ugm-3
31-03-2019,04:00,0.071227,R,mgm-3,29.900,R,ugm-3 (TEOM FDMS),0.06754,R,ugm-3,13.42781,R,ugm-3,13.53137,R,ugm-3,22.200,R,ugm-3 (TEOM FDMS),15.300,R,ugm-3 (TEOM FDMS),69.25079,R,ugm-3,21.400,R,ugm-3 (TEOM FDMS),1.49785,R,ugm-3,7.700,R,ugm-3 (TEOM FDMS),6.100,R,ugm-3 (TEOM FDMS),0.40,R,ugm-3,0.20,R,ugm-3
31-03-2019,05:00,0.106840,R,mgm-3,41.800,R,ugm-3 (TEOM FDMS),0.23639,R,ugm-3,10.65741,R,ugm-3,11.01987,R,ugm-3,33.900,R,ugm-3 (TEOM FDMS),24.700,R,ugm-3 (TEOM FDMS),64.01208,R,ugm-3,31.800,R,ugm-3 (TEOM FDMS),1.49785,R,ugm-3,7.900,R,ugm-3 (TEOM FDMS),7.100,R,ugm-3 (TEOM FDMS),0.50,R,ugm-3,0.10,R,ugm-3
31-03-2019,06:00,0.127614,R,mgm-3,59.600,R,ugm-3 (TEOM FDMS),0.16885,R,ugm-3,10.60721,R,ugm-3,10.86610,R,ugm-3,47.800,R,ugm-3 (TEOM FDMS),37.300,R,ugm-3 (TEOM FDMS),58.82326,R,ugm-3,47.100,R,ugm-3 (TEOM FDMS),1.02485,R,ugm-3,11.800,R,ugm-3 (TEOM FDMS),9.800,R,ugm-3 (TEOM FDMS),0.70,R,ugm-3,0.10,R,ugm-3
31-03-2019,07:00,0.097936,R,mgm-3,47.100,R,ugm-3 (TEOM FDMS),0.23639,R,ugm-3,10.34988,R,ugm-3,10.71234,R,ugm-3,34.700,R,ugm-3 (TEOM FDMS),27.200,R,ugm-3 (TEOM FDMS),61.06842,R,ugm-3,39.800,R,ugm-3 (TEOM FDMS),0.94601,R,ugm-3,12.400,R,ugm-3 (TEOM FDMS),12.600,R,ugm-3 (TEOM FDMS),0.80,R,ugm-3,0.20,R,ugm-3
31-03-2019,08:00,0.077162,R,mgm-3,38.600,R,ugm-3 (TEOM FDMS),0.43901,R,ugm-3,8.70657,R,ugm-3,9.37970,R,ugm-3,27.500,R,ugm-3 (TEOM FDMS),18.800,R,ugm-3 (TEOM FDMS),67.05552,R,ugm-3,28.600,R,ugm-3 (TEOM FDMS),1.02485,R,ugm-3,11.100,R,ugm-3 (TEOM FDMS),9.800,R,ugm-3 (TEOM FDMS),0.70,R,ugm-3,0.10,R,ugm-3
31-03-2019,09:00,0.080130,R,mgm-3,30.500,R,ugm-3 (TEOM FDMS),0.50655,R,ugm-3,8.80803,R,ugm-3,9.58472,R,ugm-3,20.900,R,ugm-3 (TEOM FDMS),13.600,R,ugm-3 (TEOM FDMS),66.55660,R,ugm-3,21.000,R,ugm-3 (TEOM FDMS),1.18252,R,ugm-3,9.600,R,ugm-3 (TEOM FDMS),7.400,R,ugm-3 (TEOM FDMS),0.50,R,ugm-3,0.00,R,ugm-3
31-03-2019,10:00,0.077162,R,mgm-3,28.100,R,ugm-3 (TEOM FDMS),0.81048,R,ugm-3,10.18720,R,ugm-3,11.42991,R,ugm-3,19.800,R,ugm-3 (TEOM FDMS),12.800,R,ugm-3 (TEOM FDMS),67.15531,R,ugm-3,19.300,R,ugm-3 (TEOM FDMS),0.94601,R,ugm-3,8.300,R,ugm-3 (TEOM FDMS),6.500,R,ugm-3 (TEOM FDMS),0.40,R,ugm-3,0.00,R,ugm-3
31-03-2019,11:00,0.083097,R,mgm-3,24.900,R,ugm-3 (TEOM FDMS),0.87802,R,ugm-3,10.64744,R,ugm-3,11.99372,R,ugm-3,17.300,R,ugm-3 (TEOM FDMS),10.400,R,ugm-3 (TEOM FDMS),69.05122,R,ugm-3,15.900,R,ugm-3 (TEOM FDMS),1.26135,R,ugm-3,7.600,R,ugm-3 (TEOM FDMS),5.500,R,ugm-3 (TEOM FDMS),0.40,R,ugm-3,0.00,R,ugm-3
31-03-2019,12:00,0.086066,R,mgm-3,22.400,R,ugm-3 (TEOM FDMS),0.74294,R,ugm-3,10.39327,R,ugm-3,11.53242,R,ugm-3,16.200,R,ugm-3 (TEOM FDMS),9.800,R,ugm-3 (TEOM FDMS),68.95144,R,ugm-3,15.300,R,ugm-3 (TEOM FDMS),1.26135,R,ugm-3,6.200,R,ugm-3 (TEOM FDMS),5.500,R,ugm-3 (TEOM FDMS),0.40,R,ugm-3,0.00,R,ugm-3
31-03-2019,13:00,0.083097,R,mgm-3,22.700,R,ugm-3 (TEOM FDMS),0.57409,R,ugm-3,8.70447,R,ugm-3,9.58472,R,ugm-3,17.300,R,ugm-3 (TEOM FDMS),9.500,R,ugm-3 (TEOM FDMS),70.29853,R,ugm-3,14.500,R,ugm-3 (TEOM FDMS),1.02485,R,ugm-3,5.400,R,ugm-3 (TEOM FDMS),5.000,R,ugm-3 (TEOM FDMS),0.40,R,ugm-3,0.00,R,ugm-3
31-03-2019,14:00,0.080130,R,mgm-3,18.200,R,ugm-3 (TEOM FDMS),0.81048,R,ugm-3,9.00833,R,ugm-3,10.25104,R,ugm-3,11.400,R,ugm-3 (TEOM FDMS),7.000,R,ugm-3 (TEOM FDMS),69.60004,R,ugm-3,13.000,R,ugm-3 (TEOM FDMS),1.18252,R,ugm-3,6.800,R,ugm-3 (TEOM FDMS),6.000,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,0.10,R,ugm-3
31-03-2019,15:00,0.083097,R,mgm-3,16.900,R,ugm-3 (TEOM FDMS),1.28326,R,ugm-3,11.40998,R,ugm-3,13.37761,R,ugm-3,10.600,R,ugm-3 (TEOM FDMS),5.000,R,ugm-3 (TEOM FDMS),67.00563,R,ugm-3,10.100,R,ugm-3 (TEOM FDMS),1.34018,R,ugm-3,6.300,R,ugm-3 (TEOM FDMS),5.100,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,0.00,R,ugm-3
31-03-2019,16:00,0.083097,R,mgm-3,18.500,R,ugm-3 (TEOM FDMS),1.11441,R,ugm-3,9.51616,R,ugm-3,11.22489,R,ugm-3,12.800,R,ugm-3 (TEOM FDMS),5.900,R,ugm-3 (TEOM FDMS),71.99488,R,ugm-3,10.700,R,ugm-3 (TEOM FDMS),1.34018,R,ugm-3,5.700,R,ugm-3 (TEOM FDMS),4.800,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,0.10,R,ugm-3
31-03-2019,17:00,0.086066,R,mgm-3,18.000,R,ugm-3 (TEOM FDMS),0.84425,R,ugm-3,8.54651,R,ugm-3,9.84100,R,ugm-3,13.300,R,ugm-3 (TEOM FDMS),7.000,R,ugm-3 (TEOM FDMS),70.19875,R,ugm-3,10.700,R,ugm-3 (TEOM FDMS),1.26135,R,ugm-3,4.700,R,ugm-3 (TEOM FDMS),3.700,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,0.00,R,ugm-3
31-03-2019,18:00,0.089033,R,mgm-3,17.300,R,ugm-3 (TEOM FDMS),0.57409,R,ugm-3,9.47330,R,ugm-3,10.35355,R,ugm-3,13.000,R,ugm-3 (TEOM FDMS),6.100,R,ugm-3 (TEOM FDMS),69.20090,R,ugm-3,8.700,R,ugm-3 (TEOM FDMS),1.26135,R,ugm-3,4.300,R,ugm-3 (TEOM FDMS),2.600,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,0.00,R,ugm-3
31-03-2019,19:00,0.094968,R,mgm-3,17.500,R,ugm-3 (TEOM FDMS),0.47278,R,ugm-3,13.98533,R,ugm-3,14.71024,R,ugm-3,13.400,R,ugm-3 (TEOM FDMS),5.100,R,ugm-3 (TEOM FDMS),66.30713,R,ugm-3,8.100,R,ugm-3 (TEOM FDMS),1.34018,R,ugm-3,4.100,R,ugm-3 (TEOM FDMS),3.000,R,ugm-3 (TEOM FDMS),0.50,R,ugm-3,0.10,R,ugm-3
31-03-2019,20:00,0.103872,R,mgm-3,16.800,R,ugm-3 (TEOM FDMS),0.54032,R,ugm-3,18.08469,R,ugm-3,18.91317,R,ugm-3,14.000,R,ugm-3 (TEOM FDMS),6.300,R,ugm-3 (TEOM FDMS),62.16606,R,ugm-3,8.400,R,ugm-3 (TEOM FDMS),1.34018,R,ugm-3,2.800,R,ugm-3 (TEOM FDMS),2.100,R,ugm-3 (TEOM FDMS),0.40,R,ugm-3,0.10,R,ugm-3
31-03-2019,21:00,0.097936,R,mgm-3,16.200,R,ugm-3 (TEOM FDMS),0.27016,R,ugm-3,11.88701,R,ugm-3,12.30125,R,ugm-3,13.500,R,ugm-3 (TEOM FDMS),5.500,R,ugm-3 (TEOM FDMS),68.25294,R,ugm-3,8.000,R,ugm-3 (TEOM FDMS),1.10368,R,ugm-3,2.700,R,ugm-3 (TEOM FDMS),2.500,R,ugm-3 (TEOM FDMS),0.60,R,ugm-3,0.10,R,ugm-3
31-03-2019,22:00,0.089033,R,mgm-3,17.000,R,ugm-3 (TEOM FDMS),0.43901,R,ugm-3,17.41995,R,ugm-3,18.09309,R,ugm-3,13.600,R,ugm-3 (TEOM FDMS),6.800,R,ugm-3 (TEOM FDMS),56.07917,R,ugm-3,9.100,R,ugm-3 (TEOM FDMS),0.94601,R,ugm-3,3.400,R,ugm-3 (TEOM FDMS),2.300,R,ugm-3 (TEOM FDMS),0.40,R,ugm-3,0.00,R,ugm-3
31-03-2019,23:00,0.062323,R,mgm-3,14.600,R,ugm-3 (TEOM FDMS),0.30393,R,ugm-3,9.99004,R,ugm-3,10.45606,R,ugm-3,11.400,R,ugm-3 (TEOM FDMS),4.000,R,ugm-3 (TEOM FDMS),63.76262,R,ugm-3,6.200,R,ugm-3 (TEOM FDMS),0.94601,R,ugm-3,3.200,R,ugm-3 (TEOM FDMS),2.200,R,ugm-3 (TEOM FDMS),0.50,R,ugm-3,0.20,R,ugm-3
31-03-2019,24:00,0.059356,R,mgm-3,13.000,R,ugm-3 (TEOM FDMS),0.16885,R,ugm-3,6.91683,R,ugm-3,7.17573,R,ugm-3,10.700,R,ugm-3 (TEOM FDMS),3.000,R,ugm-3 (TEOM FDMS),66.10756,R,ugm-3,4.100,R,ugm-3 (TEOM FDMS),0.86718,R,ugm-3,2.300,R,ugm-3 (TEOM FDMS),1.100,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,0.10,R,ugm-3
01-04-2019,01:00,0.087000,R,mgm-3,13.800,R,ugm-3 (TEOM FDMS),0.18047,R,ugm-3,5.81632,R,ugm-3,6.09304,R,ugm-3,11.500,R,ugm-3 (TEOM FDMS),2.200,R,ugm-3 (TEOM FDMS),66.58986,R,ugm-3,3.200,R,ugm-3 (TEOM FDMS),0.73637,R,ugm-3,2.300,R,ugm-3 (TEOM FDMS),1.000,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,0.10,R,ugm-3
01-04-2019,02:00,0.068215,R,mgm-3,14.100,R,ugm-3 (TEOM FDMS),0.49629,R,ugm-3,14.02662,R,ugm-3,14.78759,R,ugm-3,11.200,R,ugm-3 (TEOM FDMS),2.200,R,ugm-3 (TEOM FDMS),63.52978,R,ugm-3,4.100,R,ugm-3 (TEOM FDMS),0.63117,R,ugm-3,2.900,R,ugm-3 (TEOM FDMS),1.900,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,0.00,R,ugm-3
01-04-2019,03:00,0.074147,R,mgm-3,12.500,R,ugm-3 (TEOM FDMS),0.27070,R,ugm-3,14.47521,R,ugm-3,14.89028,R,ugm-3,9.700,R,ugm-3 (TEOM FDMS),1.900,R,ugm-3 (TEOM FDMS),62.56520,R,ugm-3,3.500,R,ugm-3 (TEOM FDMS),0.63117,R,ugm-3,2.800,R,ugm-3 (TEOM FDMS),1.600,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,0.00,R,ugm-3
01-04-2019,04:00,0.065249,R,mgm-3,11.600,R,ugm-3 (TEOM FDMS),0.33838,R,ugm-3,10.93127,R,ugm-3,11.45011,R,ugm-3,9.600,R,ugm-3 (TEOM FDMS),2.600,R,ugm-3 (TEOM FDMS),62.66498,R,ugm-3,4.800,R,ugm-3 (TEOM FDMS),0.63117,R,ugm-3,2.000,R,ugm-3 (TEOM FDMS),2.200,R,ugm-3 (TEOM FDMS),0.20,R,ugm-3,0.10,R,ugm-3
01-04-2019,05:00,0.077113,R,mgm-3,14.800,R,ugm-3 (TEOM FDMS),0.81211,R,ugm-3,14.98005,R,ugm-3,16.22527,R,ugm-3,11.600,R,ugm-3 (TEOM FDMS),2.600,R,ugm-3 (TEOM FDMS),55.53035,R,ugm-3,4.700,R,ugm-3 (TEOM FDMS),0.71007,R,ugm-3,3.200,R,ugm-3 (TEOM FDMS),2.100,R,ugm-3 (TEOM FDMS),0.20,R,ugm-3,0.10,R,ugm-3
01-04-2019,06:00,0.088976,R,mgm-3,16.100,R,ugm-3 (TEOM FDMS),2.40249,R,ugm-3,20.96221,R,ugm-3,24.64598,R,ugm-3,13.900,R,ugm-3 (TEOM FDMS),3.000,R,ugm-3 (TEOM FDMS),48.14626,R,ugm-3,4.700,R,ugm-3 (TEOM FDMS),0.78897,R,ugm-3,2.200,R,ugm-3 (TEOM FDMS),1.700,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,0.10,R,ugm-3
01-04-2019,07:00,0.100840,R,mgm-3,22.100,R,ugm-3 (TEOM FDMS),3.14693,R,ugm-3,27.41994,R,ugm-3,32.24516,R,ugm-3,19.900,R,ugm-3 (TEOM FDMS),4.200,R,ugm-3 (TEOM FDMS),43.00734,R,ugm-3,5.000,R,ugm-3 (TEOM FDMS),1.10455,R,ugm-3,2.200,R,ugm-3 (TEOM FDMS),0.800,R,ugm-3 (TEOM FDMS),0.50,R,ugm-3,-0.10,R,ugm-3
01-04-2019,08:00,0.127532,R,mgm-3,22.900,R,ugm-3 (TEOM FDMS),5.34640,R,ugm-3,30.77377,R,ugm-3,38.97146,R,ugm-3,20.400,R,ugm-3 (TEOM FDMS),4.600,R,ugm-3 (TEOM FDMS),39.41508,R,ugm-3,6.600,R,ugm-3 (TEOM FDMS),1.18345,R,ugm-3,2.500,R,ugm-3 (TEOM FDMS),2.000,R,ugm-3 (TEOM FDMS),0.60,R,ugm-3,0.00,R,ugm-3
01-04-2019,09:00,0.115669,R,mgm-3,28.700,R,ugm-3 (TEOM FDMS),5.58326,R,ugm-3,25.89215,R,ugm-3,34.45303,R,ugm-3,24.400,R,ugm-3 (TEOM FDMS),6.200,R,ugm-3 (TEOM FDMS),45.60175,R,ugm-3,7.100,R,ugm-3 (TEOM FDMS),1.18345,R,ugm-3,4.300,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS),0.80,R,ugm-3,-0.10,R,ugm-3
01-04-2019,10:00,0.106771,R,mgm-3,30.200,R,ugm-3 (TEOM FDMS),3.99288,R,ugm-3,18.01020,R,ugm-3,24.13253,R,ugm-3,27.500,R,ugm-3 (TEOM FDMS),7.800,R,ugm-3 (TEOM FDMS),54.98154,R,ugm-3,9.800,R,ugm-3 (TEOM FDMS),1.18345,R,ugm-3,2.700,R,ugm-3 (TEOM FDMS),2.000,R,ugm-3 (TEOM FDMS),0.70,R,ugm-3,0.00,R,ugm-3
01-04-2019,11:00,0.112703,R,mgm-3,34.600,R,ugm-3 (TEOM FDMS),3.28228,R,ugm-3,14.42730,R,ugm-3,19.46006,R,ugm-3,28.800,R,ugm-3 (TEOM FDMS),11.400,R,ugm-3 (TEOM FDMS),57.87530,R,ugm-3,15.200,R,ugm-3 (TEOM FDMS),1.26234,R,ugm-3,5.800,R,ugm-3 (TEOM FDMS),3.800,R,ugm-3 (TEOM FDMS),0.50,R,ugm-3,0.00,R,ugm-3
01-04-2019,12:00,0.115669,R,mgm-3,49.700,R,ugm-3 (TEOM FDMS),2.84239,R,ugm-3,12.63719,R,ugm-3,16.99546,R,ugm-3,44.600,R,ugm-3 (TEOM FDMS),7.100,R,ugm-3 (TEOM FDMS),62.91444,R,ugm-3,13.500,R,ugm-3 (TEOM FDMS),1.49903,R,ugm-3,5.100,R,ugm-3 (TEOM FDMS),6.400,R,ugm-3 (TEOM FDMS),0.50,R,ugm-3,0.10,R,ugm-3
01-04-2019,13:00,0.130499,R,mgm-3,59.100,R,ugm-3 (TEOM FDMS),3.65450,R,ugm-3,14.47272,R,ugm-3,20.07621,R,ugm-3,53.700,R,ugm-3 (TEOM FDMS),11.200,R,ugm-3 (TEOM FDMS),61.11831,R,ugm-3,16.900,R,ugm-3 (TEOM FDMS),1.81462,R,ugm-3,5.400,R,ugm-3 (TEOM FDMS),5.700,R,ugm-3 (TEOM FDMS),0.50,R,ugm-3,0.10,R,ugm-3
01-04-2019,14:00,0.157191,R,mgm-3,31.800,R,ugm-3 (TEOM FDMS),3.34996,R,ugm-3,15.35044,R,ugm-3,20.48697,R,ugm-3,24.900,R,ugm-3 (TEOM FDMS),8.400,R,ugm-3 (TEOM FDMS),61.16821,R,ugm-3,13.900,R,ugm-3 (TEOM FDMS),1.34124,R,ugm-3,6.900,R,ugm-3 (TEOM FDMS),5.500,R,ugm-3 (TEOM FDMS),0.70,R,ugm-3,0.00,R,ugm-3
01-04-2019,15:00,0.124567,R,mgm-3,30.400,R,ugm-3 (TEOM FDMS),3.18077,R,ugm-3,15.19910,R,ugm-3,20.07621,R,ugm-3,22.500,R,ugm-3 (TEOM FDMS),9.500,R,ugm-3 (TEOM FDMS),62.46541,R,ugm-3,15.900,R,ugm-3 (TEOM FDMS),0.78897,R,ugm-3,7.900,R,ugm-3 (TEOM FDMS),6.400,R,ugm-3 (TEOM FDMS),0.70,R,ugm-3,0.00,R,ugm-3
01-04-2019,16:00,0.121601,R,mgm-3,34.800,R,ugm-3 (TEOM FDMS),2.74087,R,ugm-3,15.20610,R,ugm-3,19.40871,R,ugm-3,27.700,R,ugm-3 (TEOM FDMS),8.900,R,ugm-3 (TEOM FDMS),63.96219,R,ugm-3,14.800,R,ugm-3 (TEOM FDMS),1.65682,R,ugm-3,7.100,R,ugm-3 (TEOM FDMS),5.900,R,ugm-3 (TEOM FDMS),0.90,R,ugm-3,-0.10,R,ugm-3
01-04-2019,17:00,0.148293,R,mgm-3,30.900,R,ugm-3 (TEOM FDMS),2.36866,R,ugm-3,21.27082,R,ugm-3,24.90271,R,ugm-3,25.200,R,ugm-3 (TEOM FDMS),9.300,R,ugm-3 (TEOM FDMS),56.57810,R,ugm-3,14.300,R,ugm-3 (TEOM FDMS),1.81462,R,ugm-3,5.700,R,ugm-3 (TEOM FDMS),5.000,R,ugm-3 (TEOM FDMS),0.80,R,ugm-3,0.00,R,ugm-3
01-04-2019,18:00,0.136430,R,mgm-3,27.000,R,ugm-3 (TEOM FDMS),1.79341,R,ugm-3,23.17977,R,ugm-3,25.92963,R,ugm-3,21.000,R,ugm-3 (TEOM FDMS),10.100,R,ugm-3 (TEOM FDMS),54.48261,R,ugm-3,15.000,R,ugm-3 (TEOM FDMS),1.81462,R,ugm-3,6.000,R,ugm-3 (TEOM FDMS),4.900,R,ugm-3 (TEOM FDMS),0.80,R,ugm-3,0.00,R,ugm-3
01-04-2019,19:00,0.180918,R,mgm-3,33.500,R,ugm-3 (TEOM FDMS),1.92876,R,ugm-3,31.54698,R,ugm-3,34.50438,R,ugm-3,27.400,R,ugm-3 (TEOM FDMS),12.100,R,ugm-3 (TEOM FDMS),41.26110,R,ugm-3,16.100,R,ugm-3 (TEOM FDMS),1.42014,R,ugm-3,6.100,R,ugm-3 (TEOM FDMS),4.000,R,ugm-3 (TEOM FDMS),0.80,R,ugm-3,-0.10,R,ugm-3
01-04-2019,20:00,0.255065,R,mgm-3,36.500,R,ugm-3 (TEOM FDMS),10.45593,R,ugm-3,56.51942,R,ugm-3,72.55162,R,ugm-3,31.300,R,ugm-3 (TEOM FDMS),11.900,R,ugm-3 (TEOM FDMS),15.11743,R,ugm-3,16.400,R,ugm-3 (TEOM FDMS),2.05131,R,ugm-3,5.200,R,ugm-3 (TEOM FDMS),4.500,R,ugm-3 (TEOM FDMS),0.90,R,ugm-3,0.20,R,ugm-3
01-04-2019,21:00,0.462676,R,mgm-3,40.900,R,ugm-3 (TEOM FDMS),53.93769,R,ugm-3,72.66908,R,ugm-3,155.37239,R,ugm-3,35.600,R,ugm-3 (TEOM FDMS),15.400,R,ugm-3 (TEOM FDMS),1.49678,R,ugm-3,21.400,R,ugm-3 (TEOM FDMS),4.02372,R,ugm-3,5.300,R,ugm-3 (TEOM FDMS),6.000,R,ugm-3 (TEOM FDMS),1.50,R,ugm-3,0.30,R,ugm-3
01-04-2019,22:00,0.180918,R,mgm-3,36.100,R,ugm-3 (TEOM FDMS),11.60642,R,ugm-3,40.37853,R,ugm-3,58.17479,R,ugm-3,29.700,R,ugm-3 (TEOM FDMS),16.700,R,ugm-3 (TEOM FDMS),24.69679,R,ugm-3,21.700,R,ugm-3 (TEOM FDMS),2.20910,R,ugm-3,6.400,R,ugm-3 (TEOM FDMS),5.000,R,ugm-3 (TEOM FDMS),3.00,R,ugm-3,0.80,R,ugm-3
01-04-2019,23:00,0.136430,R,mgm-3,32.000,R,ugm-3 (TEOM FDMS),1.08282,R,ugm-3,12.81922,R,ugm-3,14.47952,R,ugm-3,24.800,R,ugm-3 (TEOM FDMS),11.900,R,ugm-3 (TEOM FDMS),53.63444,R,ugm-3,18.200,R,ugm-3 (TEOM FDMS),1.73572,R,ugm-3,7.200,R,ugm-3 (TEOM FDMS),6.300,R,ugm-3 (TEOM FDMS),1.90,R,ugm-3,0.70,R,ugm-3
01-04-2019,24:00,0.314383,R,mgm-3,40.300,R,ugm-3 (TEOM FDMS),0.77827,R,ugm-3,13.79964,R,ugm-3,14.99297,R,ugm-3,36.000,R,ugm-3 (TEOM FDMS),18.200,R,ugm-3 (TEOM FDMS),52.98584,R,ugm-3,25.600,R,ugm-3 (TEOM FDMS),2.68248,R,ugm-3,4.300,R,ugm-3 (TEOM FDMS),7.400,R,ugm-3 (TEOM FDMS),0.90,R,ugm-3,0.00,R,ugm-3
02-04-2019,01:00,0.300350,R,mgm-3,44.300,R,ugm-3 (TEOM FDMS),0.67812,R,ugm-3,12.53944,R,ugm-3,13.57921,R,ugm-3,34.800,R,ugm-3 (TEOM FDMS),20.900,R,ugm-3 (TEOM FDMS),53.15214,R,ugm-3,29.400,R,ugm-3 (TEOM FDMS),2.10556,R,ugm-3,9.500,R,ugm-3 (TEOM FDMS),8.500,R,ugm-3 (TEOM FDMS),1.30,R,ugm-3,0.70,R,ugm-3
02-04-2019,02:00,0.272686,R,mgm-3,48.100,R,ugm-3 (TEOM FDMS),1.03979,R,ugm-3,24.19247,R,ugm-3,25.78678,R,ugm-3,38.000,R,ugm-3 (TEOM FDMS),22.700,R,ugm-3 (TEOM FDMS),43.30669,R,ugm-3,32.000,R,ugm-3 (TEOM FDMS),2.52667,R,ugm-3,10.100,R,ugm-3 (TEOM FDMS),9.300,R,ugm-3 (TEOM FDMS),1.60,R,ugm-3,0.60,R,ugm-3
02-04-2019,03:00,0.124487,R,mgm-3,38.600,R,ugm-3 (TEOM FDMS),0.64421,R,ugm-3,19.17529,R,ugm-3,20.16307,R,ugm-3,28.000,R,ugm-3 (TEOM FDMS),15.600,R,ugm-3 (TEOM FDMS),55.87960,R,ugm-3,24.600,R,ugm-3 (TEOM FDMS),1.81604,R,ugm-3,10.600,R,ugm-3 (TEOM FDMS),9.000,R,ugm-3 (TEOM FDMS),1.60,R,ugm-3,0.40,R,ugm-3
