Data supplied by UK-AIR on 10/5/2020
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Cardiff Newport Road,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit
06-02-2020,16:00,44.445,P,ugm-3 (Ref.eq),65.04962,P,ugm-3,66.91438,P,ugm-3,166.65574,P,ugm-3
06-02-2020,17:00,71.499,P,ugm-3 (Ref.eq),84.89020,P,ugm-3,79.51524,P,ugm-3,209.67840,P,ugm-3
06-02-2020,18:00,44.445,P,ugm-3 (Ref.eq),116.86222,P,ugm-3,81.91840,P,ugm-3,261.10464,P,ugm-3
06-02-2020,19:00,34.783,P,ugm-3 (Ref.eq),94.63121,P,ugm-3,71.88670,P,ugm-3,216.98586,P,ugm-3
06-02-2020,20:00,53.141,P,ugm-3 (Ref.eq),90.98580,P,ugm-3,75.37535,P,ugm-3,214.88497,P,ugm-3
06-02-2020,21:00,42.513,P,ugm-3 (Ref.eq),87.78860,P,ugm-3,76.71527,P,ugm-3,211.32258,P,ugm-3
06-02-2020,22:00,31.885,P,ugm-3 (Ref.eq),75.47788,P,ugm-3,70.70042,P,ugm-3,186.43155,P,ugm-3
06-02-2020,23:00,31.885,P,ugm-3 (Ref.eq),65.85639,P,ugm-3,65.67735,P,ugm-3,166.65574,P,ugm-3
06-02-2020,24:00,34.783,P,ugm-3 (Ref.eq),48.19708,P,ugm-3,62.24594,P,ugm-3,136.14710,P,ugm-3
07-02-2020,01:00,26.087,P,ugm-3 (Ref.eq),16.67184,P,ugm-3,49.67238,P,ugm-3,75.23551,P,ugm-3
07-02-2020,02:00,25.121,P,ugm-3 (Ref.eq),5.30468,P,ugm-3,37.34901,P,ugm-3,45.48273,P,ugm-3
07-02-2020,03:00,24.155,P,ugm-3 (Ref.eq),1.97430,P,ugm-3,25.64337,P,ugm-3,28.67058,P,ugm-3
07-02-2020,04:00,28.020,P,ugm-3 (Ref.eq),1.76490,P,ugm-3,23.72383,P,ugm-3,26.42998,P,ugm-3
07-02-2020,05:00,29.952,P,ugm-3 (Ref.eq),4.45712,P,ugm-3,22.65950,P,ugm-3,29.49366,P,ugm-3
07-02-2020,06:00,27.054,P,ugm-3 (Ref.eq),10.55950,P,ugm-3,32.14202,P,ugm-3,48.33302,P,ugm-3
07-02-2020,07:00,28.986,P,ugm-3 (Ref.eq),23.42233,P,ugm-3,41.36422,P,ugm-3,77.27797,P,ugm-3
07-02-2020,08:00,26.087,P,ugm-3 (Ref.eq),53.57523,P,ugm-3,55.90109,P,ugm-3,138.04862,P,ugm-3
07-02-2020,09:00,33.817,P,ugm-3 (Ref.eq),100.24041,P,ugm-3,70.04046,P,ugm-3,223.74028,P,ugm-3
07-02-2020,10:00,28.020,P,ugm-3 (Ref.eq),71.82251,P,ugm-3,55.31255,P,ugm-3,165.43886,P,ugm-3
07-02-2020,11:00,31.885,P,ugm-3 (Ref.eq),57.91269,P,ugm-3,52.67990,P,ugm-3,141.47812,P,ugm-3
07-02-2020,12:00,38.648,P,ugm-3 (Ref.eq),74.93352,P,ugm-3,65.54073,P,ugm-3,180.43719,P,ugm-3
07-02-2020,13:00,34.783,P,ugm-3 (Ref.eq),49.89585,P,ugm-3,42.06318,P,ugm-3,118.56909,P,ugm-3
07-02-2020,14:00,28.986,P,ugm-3 (Ref.eq),19.02504,P,ugm-3,29.49592,P,ugm-3,58.66724,P,ugm-3
07-02-2020,15:00,28.986,P,ugm-3 (Ref.eq),37.39198,P,ugm-3,43.63078,P,ugm-3,100.96435,P,ugm-3
07-02-2020,16:00,23.189,P,ugm-3 (Ref.eq),19.44383,P,ugm-3,33.28926,P,ugm-3,63.10272,P,ugm-3
07-02-2020,17:00,31.885,P,ugm-3 (Ref.eq),28.20851,P,ugm-3,48.15504,P,ugm-3,91.40749,P,ugm-3
07-02-2020,18:00,40.580,P,ugm-3 (Ref.eq),28.47773,P,ugm-3,41.15761,P,ugm-3,84.82286,P,ugm-3
07-02-2020,19:00,29.952,P,ugm-3 (Ref.eq),20.64037,P,ugm-3,38.72512,P,ugm-3,70.37325,P,ugm-3
07-02-2020,20:00,27.054,P,ugm-3 (Ref.eq),8.61511,P,ugm-3,30.91652,P,ugm-3,44.12618,P,ugm-3
07-02-2020,21:00,26.087,P,ugm-3 (Ref.eq),5.80324,P,ugm-3,22.15020,P,ugm-3,31.04837,P,ugm-3
07-02-2020,22:00,25.121,P,ugm-3 (Ref.eq),4.75626,P,ugm-3,17.12518,P,ugm-3,24.41801,P,ugm-3
07-02-2020,23:00,19.324,P,ugm-3 (Ref.eq),2.81188,P,ugm-3,15.44241,P,ugm-3,19.75389,P,ugm-3
07-02-2020,24:00,18.358,P,ugm-3 (Ref.eq),6.93995,P,ugm-3,16.06323,P,ugm-3,26.70434,P,ugm-3
08-02-2020,01:00,15.459,P,ugm-3 (Ref.eq),1.03816,P,ugm-3,9.02952,P,ugm-3,10.62133,P,ugm-3
08-02-2020,02:00,20.290,P,ugm-3 (Ref.eq),0.43922,P,ugm-3,5.55284,P,ugm-3,6.22630,P,ugm-3
08-02-2020,03:00,26.087,P,ugm-3 (Ref.eq),0.26952,P,ugm-3,4.07334,P,ugm-3,4.48660,P,ugm-3
08-02-2020,04:00,19.324,P,ugm-3 (Ref.eq),0.29947,P,ugm-3,4.94305,P,ugm-3,5.40223,P,ugm-3
08-02-2020,05:00,6.763,P,ugm-3 (Ref.eq),0.41926,P,ugm-3,4.30156,P,ugm-3,4.94441,P,ugm-3
08-02-2020,06:00,16.425,P,ugm-3 (Ref.eq),0.05989,P,ugm-3,5.58508,P,ugm-3,5.67692,P,ugm-3
08-02-2020,07:00,14.493,P,ugm-3 (Ref.eq),0.35936,P,ugm-3,10.39079,P,ugm-3,10.94180,P,ugm-3
08-02-2020,08:00,21.256,P,ugm-3 (Ref.eq),1.52729,P,ugm-3,21.23572,P,ugm-3,23.57752,P,ugm-3
08-02-2020,09:00,20.290,P,ugm-3 (Ref.eq),5.15084,P,ugm-3,34.40434,P,ugm-3,42.30219,P,ugm-3
08-02-2020,10:00,18.358,P,ugm-3 (Ref.eq),4.01287,P,ugm-3,20.44613,P,ugm-3,26.59911,P,ugm-3
08-02-2020,11:00,20.290,P,ugm-3 (Ref.eq),2.72516,P,ugm-3,12.07395,P,ugm-3,16.25247,P,ugm-3
08-02-2020,12:00,16.425,P,ugm-3 (Ref.eq),3.44388,P,ugm-3,11.70443,P,ugm-3,16.98497,P,ugm-3
08-02-2020,13:00,24.155,P,ugm-3 (Ref.eq),5.00111,P,ugm-3,9.82031,P,ugm-3,17.48857,P,ugm-3
08-02-2020,14:00,21.256,P,ugm-3 (Ref.eq),3.02462,P,ugm-3,9.23413,P,ugm-3,13.87182,P,ugm-3
08-02-2020,15:00,21.256,P,ugm-3 (Ref.eq),1.70697,P,ugm-3,9.42325,P,ugm-3,12.04056,P,ugm-3
08-02-2020,16:00,23.189,P,ugm-3 (Ref.eq),2.06633,P,ugm-3,10.61194,P,ugm-3,13.78026,P,ugm-3
08-02-2020,17:00,28.020,P,ugm-3 (Ref.eq),2.57542,P,ugm-3,14.04324,P,ugm-3,17.99217,P,ugm-3
08-02-2020,18:00,21.256,P,ugm-3 (Ref.eq),3.98292,P,ugm-3,13.30434,P,ugm-3,19.41140,P,ugm-3
08-02-2020,19:00,21.256,P,ugm-3 (Ref.eq),1.94654,P,ugm-3,19.03629,P,ugm-3,22.02095,P,ugm-3
08-02-2020,20:00,24.155,P,ugm-3 (Ref.eq),1.67702,P,ugm-3,15.19187,P,ugm-3,17.76326,P,ugm-3
08-02-2020,21:00,23.189,P,ugm-3 (Ref.eq),1.37755,P,ugm-3,9.69944,P,ugm-3,11.81165,P,ugm-3
08-02-2020,22:00,23.189,P,ugm-3 (Ref.eq),1.25777,P,ugm-3,8.37231,P,ugm-3,10.30086,P,ugm-3
08-02-2020,23:00,22.223,P,ugm-3 (Ref.eq),0.77862,P,ugm-3,8.23715,P,ugm-3,9.43101,P,ugm-3
08-02-2020,24:00,13.527,P,ugm-3 (Ref.eq),0.62888,P,ugm-3,6.17766,P,ugm-3,7.14193,P,ugm-3
09-02-2020,01:00,9.662,P,ugm-3 (Ref.eq),0.79947,P,ugm-3,4.76348,P,ugm-3,5.98931,P,ugm-3
09-02-2020,02:00,6.763,P,ugm-3 (Ref.eq),0.11992,P,ugm-3,3.72751,P,ugm-3,3.91139,P,ugm-3
09-02-2020,03:00,5.797,P,ugm-3 (Ref.eq),0.26982,P,ugm-3,3.34488,P,ugm-3,3.75860,P,ugm-3
09-02-2020,04:00,2.899,P,ugm-3 (Ref.eq),0.41972,P,ugm-3,4.90267,P,ugm-3,5.54623,P,ugm-3
09-02-2020,05:00,-0.966,P,ugm-3 (Ref.eq),0.08994,P,ugm-3,4.99579,P,ugm-3,5.13370,P,ugm-3
09-02-2020,06:00,-1.932,P,ugm-3 (Ref.eq),0.29980,P,ugm-3,3.25308,P,ugm-3,3.71276,P,ugm-3
09-02-2020,07:00,3.865,P,ugm-3 (Ref.eq),0.17988,P,ugm-3,3.07026,P,ugm-3,3.34607,P,ugm-3
09-02-2020,08:00,4.831,P,ugm-3 (Ref.eq),1.22918,P,ugm-3,3.79902,P,ugm-3,5.68374,P,ugm-3
09-02-2020,09:00,2.899,P,ugm-3 (Ref.eq),2.12858,P,ugm-3,4.62012,P,ugm-3,7.88389,P,ugm-3
09-02-2020,10:00,3.865,P,ugm-3 (Ref.eq),1.16922,P,ugm-3,6.45781,P,ugm-3,8.25058,P,ugm-3
09-02-2020,11:00,9.662,P,ugm-3 (Ref.eq),0.98934,P,ugm-3,5.22101,P,ugm-3,6.73798,P,ugm-3
09-02-2020,12:00,5.797,P,ugm-3 (Ref.eq),0.95936,P,ugm-3,6.41290,P,ugm-3,7.88389,P,ugm-3
09-02-2020,13:00,3.865,P,ugm-3 (Ref.eq),1.37908,P,ugm-3,6.31937,P,ugm-3,8.43393,P,ugm-3
09-02-2020,14:00,4.831,P,ugm-3 (Ref.eq),1.19920,P,ugm-3,4.89923,P,ugm-3,6.73798,P,ugm-3
09-02-2020,15:00,28.020,P,ugm-3 (Ref.eq),1.10926,P,ugm-3,5.35800,P,ugm-3,7.05883,P,ugm-3
09-02-2020,16:00,35.749,P,ugm-3 (Ref.eq),0.89940,P,ugm-3,4.35052,P,ugm-3,5.72957,P,ugm-3
09-02-2020,17:00,39.614,P,ugm-3 (Ref.eq),0.65956,P,ugm-3,4.80994,P,ugm-3,5.82125,P,ugm-3
09-02-2020,18:00,51.209,P,ugm-3 (Ref.eq),0.53964,P,ugm-3,5.36050,P,ugm-3,6.18794,P,ugm-3
09-02-2020,19:00,56.040,P,ugm-3 (Ref.eq),0.65956,P,ugm-3,4.16823,P,ugm-3,5.17953,P,ugm-3
09-02-2020,20:00,50.242,P,ugm-3 (Ref.eq),0.95936,P,ugm-3,3.84605,P,ugm-3,5.31704,P,ugm-3
09-02-2020,21:00,57.972,P,ugm-3 (Ref.eq),0.68954,P,ugm-3,3.52638,P,ugm-3,4.58366,P,ugm-3
09-02-2020,22:00,53.141,P,ugm-3 (Ref.eq),0.44970,P,ugm-3,2.97740,P,ugm-3,3.66693,P,ugm-3
09-02-2020,23:00,42.513,P,ugm-3 (Ref.eq),0.41972,P,ugm-3,2.06080,P,ugm-3,2.70436,P,ugm-3
09-02-2020,24:00,24.155,P,ugm-3 (Ref.eq),1.25916,P,ugm-3,2.51547,P,ugm-3,4.44615,P,ugm-3
10-02-2020,01:00,24.155,P,ugm-3 (Ref.eq),0.28012,P,ugm-3,1.71209,P,ugm-3,2.14161,P,ugm-3
10-02-2020,02:00,6.763,P,ugm-3 (Ref.eq),0.40018,P,ugm-3,4.28151,P,ugm-3,4.89510,P,ugm-3
10-02-2020,03:00,20.290,P,ugm-3 (Ref.eq),0.21009,P,ugm-3,1.65120,P,ugm-3,1.97334,P,ugm-3
10-02-2020,04:00,16.425,P,ugm-3 (Ref.eq),1.50066,P,ugm-3,2.88477,P,ugm-3,5.18575,P,ugm-3
10-02-2020,05:00,18.358,P,ugm-3 (Ref.eq),0.51022,P,ugm-3,3.30202,P,ugm-3,4.08435,P,ugm-3
10-02-2020,06:00,23.189,P,ugm-3 (Ref.eq),0.66029,P,ugm-3,4.76991,P,ugm-3,5.78234,P,ugm-3
10-02-2020,07:00,24.155,P,ugm-3 (Ref.eq),0.72032,P,ugm-3,4.86144,P,ugm-3,5.96590,P,ugm-3
10-02-2020,08:00,32.851,P,ugm-3 (Ref.eq),1.17051,P,ugm-3,8.89798,P,ugm-3,10.69274,P,ugm-3
10-02-2020,09:00,28.986,P,ugm-3 (Ref.eq),1.38061,P,ugm-3,12.06360,P,ugm-3,14.18050,P,ugm-3
10-02-2020,10:00,28.986,P,ugm-3 (Ref.eq),1.65072,P,ugm-3,11.51175,P,ugm-3,14.04282,P,ugm-3
10-02-2020,11:00,22.223,P,ugm-3 (Ref.eq),2.76121,P,ugm-3,14.90299,P,ugm-3,19.13679,P,ugm-3
10-02-2020,12:00,9.662,P,ugm-3 (Ref.eq),2.25099,P,ugm-3,12.84004,P,ugm-3,16.29151,P,ugm-3
10-02-2020,13:00,23.189,P,ugm-3 (Ref.eq),3.78166,P,ugm-3,8.93274,P,ugm-3,14.73119,P,ugm-3
10-02-2020,14:00,22.223,P,ugm-3 (Ref.eq),2.01088,P,ugm-3,8.11424,P,ugm-3,11.19754,P,ugm-3
10-02-2020,15:00,14.493,P,ugm-3 (Ref.eq),15.99701,P,ugm-3,30.08257,P,ugm-3,54.61097,P,ugm-3
10-02-2020,16:00,15.459,P,ugm-3 (Ref.eq),3.18139,P,ugm-3,10.95452,P,ugm-3,15.83259,P,ugm-3
10-02-2020,17:00,11.594,P,ugm-3 (Ref.eq),5.82255,P,ugm-3,13.19195,P,ugm-3,22.11974,P,ugm-3
10-02-2020,18:00,6.763,P,ugm-3 (Ref.eq),2.67117,P,ugm-3,19.85966,P,ugm-3,23.95540,P,ugm-3
10-02-2020,19:00,20.290,P,ugm-3 (Ref.eq),9.57419,P,ugm-3,17.62744,P,ugm-3,32.30767,P,ugm-3
10-02-2020,20:00,23.189,P,ugm-3 (Ref.eq),2.25099,P,ugm-3,9.16872,P,ugm-3,12.62018,P,ugm-3
10-02-2020,21:00,21.256,P,ugm-3 (Ref.eq),1.44063,P,ugm-3,8.75915,P,ugm-3,10.96808,P,ugm-3
10-02-2020,22:00,20.290,P,ugm-3 (Ref.eq),1.68074,P,ugm-3,6.14231,P,ugm-3,8.71940,P,ugm-3
10-02-2020,23:00,20.290,P,ugm-3 (Ref.eq),1.23054,P,ugm-3,5.59353,P,ugm-3,7.48033,P,ugm-3
10-02-2020,24:00,24.155,P,ugm-3 (Ref.eq),1.17051,P,ugm-3,4.63006,P,ugm-3,6.42482,P,ugm-3
11-02-2020,01:00,25.121,P,ugm-3 (Ref.eq),0.52080,P,ugm-3,2.99970,P,ugm-3,3.79825,P,ugm-3
11-02-2020,02:00,21.256,P,ugm-3 (Ref.eq),1.08167,P,ugm-3,2.69107,P,ugm-3,4.34961,P,ugm-3
11-02-2020,03:00,18.358,P,ugm-3 (Ref.eq),0.36056,P,ugm-3,1.65259,P,ugm-3,2.20544,P,ugm-3
11-02-2020,04:00,19.324,P,ugm-3 (Ref.eq),0.39060,P,ugm-3,1.51463,P,ugm-3,2.11354,P,ugm-3
11-02-2020,05:00,16.425,P,ugm-3 (Ref.eq),0.69107,P,ugm-3,2.11069,P,ugm-3,3.17031,P,ugm-3
11-02-2020,06:00,22.223,P,ugm-3 (Ref.eq),0.93144,P,ugm-3,4.49892,P,ugm-3,5.92711,P,ugm-3
11-02-2020,07:00,22.223,P,ugm-3 (Ref.eq),1.68260,P,ugm-3,7.52830,P,ugm-3,10.10824,P,ugm-3
11-02-2020,08:00,25.121,P,ugm-3 (Ref.eq),3.45533,P,ugm-3,14.27514,P,ugm-3,19.57323,P,ugm-3
11-02-2020,09:00,25.121,P,ugm-3 (Ref.eq),5.28815,P,ugm-3,16.70275,P,ugm-3,24.81114,P,ugm-3
11-02-2020,10:00,19.324,P,ugm-3 (Ref.eq),3.87598,P,ugm-3,12.52744,P,ugm-3,18.47052,P,ugm-3
11-02-2020,11:00,19.324,P,ugm-3 (Ref.eq),6.33978,P,ugm-3,13.34432,P,ugm-3,23.06517,P,ugm-3
11-02-2020,12:00,21.256,P,ugm-3 (Ref.eq),3.99616,P,ugm-3,10.36745,P,ugm-3,16.49481,P,ugm-3
11-02-2020,13:00,12.561,P,ugm-3 (Ref.eq),7.18107,P,ugm-3,15.40844,P,ugm-3,26.41927,P,ugm-3
11-02-2020,14:00,15.459,P,ugm-3 (Ref.eq),3.06473,P,ugm-3,9.63615,P,ugm-3,14.33533,P,ugm-3
11-02-2020,15:00,24.155,P,ugm-3 (Ref.eq),6.06936,P,ugm-3,12.70218,P,ugm-3,22.00840,P,ugm-3
11-02-2020,16:00,21.256,P,ugm-3 (Ref.eq),2.94454,P,ugm-3,8.80960,P,ugm-3,13.32450,P,ugm-3
11-02-2020,17:00,16.425,P,ugm-3 (Ref.eq),3.60556,P,ugm-3,17.62862,P,ugm-3,23.15706,P,ugm-3
11-02-2020,18:00,18.358,P,ugm-3 (Ref.eq),2.01311,P,ugm-3,12.67295,P,ugm-3,15.75967,P,ugm-3
11-02-2020,19:00,17.392,P,ugm-3 (Ref.eq),3.27505,P,ugm-3,12.52991,P,ugm-3,17.55158,P,ugm-3
11-02-2020,20:00,14.493,P,ugm-3 (Ref.eq),3.69570,P,ugm-3,17.26067,P,ugm-3,22.92733,P,ugm-3
11-02-2020,21:00,12.561,P,ugm-3 (Ref.eq),2.07320,P,ugm-3,16.80790,P,ugm-3,19.98675,P,ugm-3
11-02-2020,22:00,13.527,P,ugm-3 (Ref.eq),1.92297,P,ugm-3,15.88958,P,ugm-3,18.83809,P,ugm-3
11-02-2020,23:00,15.459,P,ugm-3 (Ref.eq),2.49385,P,ugm-3,12.90070,P,ugm-3,16.72455,P,ugm-3
11-02-2020,24:00,17.392,P,ugm-3 (Ref.eq),3.63561,P,ugm-3,20.24745,P,ugm-3,25.82197,P,ugm-3
12-02-2020,01:00,11.594,P,ugm-3 (Ref.eq),0.64170,P,ugm-3,11.28316,P,ugm-3,12.26708,P,ugm-3
12-02-2020,02:00,12.561,P,ugm-3 (Ref.eq),0.48127,P,ugm-3,8.15569,P,ugm-3,8.89363,P,ugm-3
12-02-2020,03:00,18.358,P,ugm-3 (Ref.eq),0.36096,P,ugm-3,7.72682,P,ugm-3,8.28028,P,ugm-3
12-02-2020,04:00,17.392,P,ugm-3 (Ref.eq),1.44382,P,ugm-3,13.19670,P,ugm-3,15.41052,P,ugm-3
12-02-2020,05:00,14.493,P,ugm-3 (Ref.eq),1.14302,P,ugm-3,15.26796,P,ugm-3,17.02057,P,ugm-3
12-02-2020,06:00,11.594,P,ugm-3 (Ref.eq),1.20318,P,ugm-3,12.78364,P,ugm-3,14.62849,P,ugm-3
12-02-2020,07:00,14.493,P,ugm-3 (Ref.eq),1.83485,P,ugm-3,18.20931,P,ugm-3,21.02271,P,ugm-3
12-02-2020,08:00,15.459,P,ugm-3 (Ref.eq),2.46652,P,ugm-3,23.68098,P,ugm-3,27.46292,P,ugm-3
12-02-2020,09:00,10.628,P,ugm-3 (Ref.eq),3.69978,P,ugm-3,25.19412,P,ugm-3,30.86704,P,ugm-3
12-02-2020,10:00,14.493,P,ugm-3 (Ref.eq),6.97845,P,ugm-3,26.60712,P,ugm-3,37.30725,P,ugm-3
12-02-2020,11:00,16.425,P,ugm-3 (Ref.eq),6.07606,P,ugm-3,14.09829,P,ugm-3,23.41479,P,ugm-3
12-02-2020,12:00,9.662,P,ugm-3 (Ref.eq),3.75994,P,ugm-3,8.31131,P,ugm-3,14.07647,P,ugm-3
12-02-2020,13:00,13.527,P,ugm-3 (Ref.eq),4.90296,P,ugm-3,13.82695,P,ugm-3,21.34472,P,ugm-3
12-02-2020,14:00,14.493,P,ugm-3 (Ref.eq),3.85018,P,ugm-3,12.54310,P,ugm-3,18.44662,P,ugm-3
12-02-2020,15:00,13.527,P,ugm-3 (Ref.eq),2.43644,P,ugm-3,12.27271,P,ugm-3,16.00854,P,ugm-3
12-02-2020,16:00,13.527,P,ugm-3 (Ref.eq),5.35416,P,ugm-3,19.39134,P,ugm-3,27.60093,P,ugm-3
12-02-2020,17:00,12.561,P,ugm-3 (Ref.eq),3.45915,P,ugm-3,27.17314,P,ugm-3,32.47709,P,ugm-3
12-02-2020,18:00,9.662,P,ugm-3 (Ref.eq),2.22588,P,ugm-3,23.63593,P,ugm-3,27.04891,P,ugm-3
12-02-2020,19:00,9.662,P,ugm-3 (Ref.eq),2.97787,P,ugm-3,30.48717,P,ugm-3,35.05318,P,ugm-3
12-02-2020,20:00,7.730,P,ugm-3 (Ref.eq),2.79740,P,ugm-3,21.93160,P,ugm-3,26.22088,P,ugm-3
12-02-2020,21:00,7.730,P,ugm-3 (Ref.eq),1.26334,P,ugm-3,14.07144,P,ugm-3,16.00854,P,ugm-3
12-02-2020,22:00,6.763,P,ugm-3 (Ref.eq),8.00115,P,ugm-3,25.59101,P,ugm-3,37.85927,P,ugm-3
12-02-2020,23:00,5.797,P,ugm-3 (Ref.eq),4.03066,P,ugm-3,18.47658,P,ugm-3,24.65683,P,ugm-3
12-02-2020,24:00,3.865,P,ugm-3 (Ref.eq),5.80535,P,ugm-3,23.52968,P,ugm-3,32.43109,P,ugm-3
13-02-2020,01:00,9.662,P,ugm-3 (Ref.eq),3.81428,P,ugm-3,19.20628,P,ugm-3,25.05475,P,ugm-3
13-02-2020,02:00,10.628,P,ugm-3 (Ref.eq),0.52195,P,ugm-3,3.43688,P,ugm-3,4.23720,P,ugm-3
13-02-2020,03:00,7.730,P,ugm-3 (Ref.eq),0.30113,P,ugm-3,3.86759,P,ugm-3,4.32932,P,ugm-3
13-02-2020,04:00,6.763,P,ugm-3 (Ref.eq),0.00000,P,ugm-3,3.82269,P,ugm-3,3.82269,P,ugm-3
13-02-2020,05:00,6.763,P,ugm-3 (Ref.eq),0.42158,P,ugm-3,8.42673,P,ugm-3,9.07314,P,ugm-3
13-02-2020,06:00,9.662,P,ugm-3 (Ref.eq),0.39147,P,ugm-3,8.51896,P,ugm-3,9.11919,P,ugm-3
13-02-2020,07:00,9.662,P,ugm-3 (Ref.eq),0.39147,P,ugm-3,15.74983,P,ugm-3,16.35007,P,ugm-3
13-02-2020,08:00,12.561,P,ugm-3 (Ref.eq),1.20451,P,ugm-3,17.26657,P,ugm-3,19.11346,P,ugm-3
13-02-2020,09:00,10.628,P,ugm-3 (Ref.eq),5.87198,P,ugm-3,28.21010,P,ugm-3,37.21368,P,ugm-3
13-02-2020,10:00,14.493,P,ugm-3 (Ref.eq),11.17181,P,ugm-3,34.77584,P,ugm-3,51.90571,P,ugm-3
13-02-2020,11:00,8.696,P,ugm-3 (Ref.eq),5.23961,P,ugm-3,19.50785,P,ugm-3,27.54181,P,ugm-3
13-02-2020,12:00,17.392,P,ugm-3 (Ref.eq),5.23961,P,ugm-3,16.69840,P,ugm-3,24.73236,P,ugm-3
13-02-2020,13:00,10.628,P,ugm-3 (Ref.eq),3.88454,P,ugm-3,13.94021,P,ugm-3,19.89642,P,ugm-3
13-02-2020,14:00,,,,6.98615,P,ugm-3,14.38887,P,ugm-3,25.10081,P,ugm-3
13-02-2020,15:00,12.561,P,ugm-3 (Ref.eq),8.51186,P,ugm-3,17.59161,P,ugm-3,30.64295,P,ugm-3
13-02-2020,16:00,9.662,P,ugm-3 (Ref.eq),5.90209,P,ugm-3,17.52487,P,ugm-3,26.57462,P,ugm-3
13-02-2020,17:00,12.561,P,ugm-3 (Ref.eq),10.72012,P,ugm-3,28.69811,P,ugm-3,45.13540,P,ugm-3
13-02-2020,18:00,8.696,P,ugm-3 (Ref.eq),3.19195,P,ugm-3,32.31943,P,ugm-3,37.21368,P,ugm-3
13-02-2020,19:00,16.425,P,ugm-3 (Ref.eq),20.77777,P,ugm-3,51.31930,P,ugm-3,83.17810,P,ugm-3
13-02-2020,20:00,11.594,P,ugm-3 (Ref.eq),17.94717,P,ugm-3,42.80971,P,ugm-3,70.32832,P,ugm-3
13-02-2020,21:00,14.493,P,ugm-3 (Ref.eq),13.88196,P,ugm-3,33.66007,P,ugm-3,54.94544,P,ugm-3
13-02-2020,22:00,11.594,P,ugm-3 (Ref.eq),9.90708,P,ugm-3,32.33970,P,ugm-3,47.53034,P,ugm-3
13-02-2020,23:00,14.493,P,ugm-3 (Ref.eq),8.37133,P,ugm-3,43.67550,P,ugm-3,56.51137,P,ugm-3
13-02-2020,24:00,15.459,P,ugm-3 (Ref.eq),11.35249,P,ugm-3,35.14359,P,ugm-3,52.55050,P,ugm-3
14-02-2020,01:00,17.392,P,ugm-3 (Ref.eq),7.27330,P,ugm-3,33.04979,P,ugm-3,44.20203,P,ugm-3
14-02-2020,02:00,15.459,P,ugm-3 (Ref.eq),2.93343,P,ugm-3,24.21194,P,ugm-3,28.70980,P,ugm-3
14-02-2020,03:00,17.392,P,ugm-3 (Ref.eq),14.22514,P,ugm-3,35.17770,P,ugm-3,56.98927,P,ugm-3
14-02-2020,04:00,14.493,P,ugm-3 (Ref.eq),19.25818,P,ugm-3,36.95868,P,ugm-3,66.48748,P,ugm-3
14-02-2020,05:00,18.358,P,ugm-3 (Ref.eq),22.78433,P,ugm-3,37.26937,P,ugm-3,72.20485,P,ugm-3
14-02-2020,06:00,24.155,P,ugm-3 (Ref.eq),56.38819,P,ugm-3,39.09091,P,ugm-3,125.55160,P,ugm-3
14-02-2020,07:00,18.358,P,ugm-3 (Ref.eq),46.32210,P,ugm-3,39.30979,P,ugm-3,110.33602,P,ugm-3
14-02-2020,08:00,38.648,P,ugm-3 (Ref.eq),239.41625,P,ugm-3,79.17781,P,ugm-3,446.27761,P,ugm-3
14-02-2020,09:00,23.189,P,ugm-3 (Ref.eq),115.54908,P,ugm-3,63.51004,P,ugm-3,240.68283,P,ugm-3
14-02-2020,10:00,22.223,P,ugm-3 (Ref.eq),4.64125,P,ugm-3,22.11587,P,ugm-3,29.23236,P,ugm-3
14-02-2020,11:00,25.121,P,ugm-3 (Ref.eq),4.18918,P,ugm-3,25.02221,P,ugm-3,31.44554,P,ugm-3
14-02-2020,12:00,36.716,P,ugm-3 (Ref.eq),2.35076,P,ugm-3,16.72910,P,ugm-3,20.33355,P,ugm-3
14-02-2020,13:00,27.054,P,ugm-3 (Ref.eq),4.03849,P,ugm-3,17.23051,P,ugm-3,23.42277,P,ugm-3
14-02-2020,14:00,17.392,P,ugm-3 (Ref.eq),3.79739,P,ugm-3,19.81337,P,ugm-3,25.63595,P,ugm-3
14-02-2020,15:00,12.561,P,ugm-3 (Ref.eq),4.18918,P,ugm-3,25.48329,P,ugm-3,31.90661,P,ugm-3
14-02-2020,16:00,13.527,P,ugm-3 (Ref.eq),5.09332,P,ugm-3,27.09397,P,ugm-3,34.90362,P,ugm-3
14-02-2020,17:00,5.797,P,ugm-3 (Ref.eq),3.22477,P,ugm-3,31.84947,P,ugm-3,36.79404,P,ugm-3
14-02-2020,18:00,1.932,P,ugm-3 (Ref.eq),2.65214,P,ugm-3,38.07599,P,ugm-3,42.14255,P,ugm-3
14-02-2020,19:00,10.628,P,ugm-3 (Ref.eq),6.96188,P,ugm-3,54.19898,P,ugm-3,64.87371,P,ugm-3
14-02-2020,20:00,10.628,P,ugm-3 (Ref.eq),2.38090,P,ugm-3,29.96194,P,ugm-3,33.61260,P,ugm-3
